Contrast name:,Group (lit)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],c[1;4],
,0.000000,1.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,2948,294,1.000000,1.224977,0.137191,8.928998,11.000000,0.000001,0.000003
2,1627,162,1.000000,0.833788,0.120299,6.930966,11.000000,0.000012,0.000015
3,644,64,1.000000,0.296817,0.124034,2.393025,11.000000,0.017835,0.017835
4,743,74,1.000000,2.151902,0.309389,6.955319,11.000000,0.000012,0.000015
5,462,46,1.000000,1.404450,0.175637,7.996329,11.000000,0.000003,0.000007
6,370,37,1.000000,2.047611,0.154707,13.235428,11.000000,0.000000,0.000000
