Contrast name:,Group (joke-lit)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,0.000000,0.000000,1.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,2948,294,1.000000,0.060526,0.035776,1.691799,11.000000,0.059392,0.318816
2,1627,162,1.000000,0.037284,0.041947,0.888850,11.000000,0.196553,0.318816
3,644,64,1.000000,-0.005275,0.022274,-0.236807,11.000000,0.591420,0.591420
4,743,74,1.000000,0.025517,0.055189,0.462346,11.000000,0.326422,0.391706
5,462,46,1.000000,0.027430,0.033115,0.828337,11.000000,0.212544,0.318816
6,370,37,1.000000,0.078829,0.082626,0.954039,11.000000,0.180280,0.318816
