"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"15","2065","206","1.000000","1.308565","1","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","0.605611","1","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","-1.281832","1","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","-0.778553","1","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","-0.014000","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","0.051288","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","-0.363698","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","0.138466","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","-0.430234","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","-0.005216","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","0.162560","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","-0.147908","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","-0.150708","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","-0.531882","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.015790","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","-0.209426","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","0.486943","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.116771","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","0.893029","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","0.341291","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","-0.801739","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","-0.519830","1","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","-0.082595","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","0.060725","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","0.077008","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","0.613696","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","-0.162590","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","0.128003","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","0.021359","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","-0.026747","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","-0.157016","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","-0.279135","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","-0.019123","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","-0.166050","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","0.254034","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.089091","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","0.415536","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","0.264320","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","-0.480093","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","-0.258722","1","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","0.695319","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","0.497198","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","0.142316","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","-0.067874","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","-0.060405","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","0.372097","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","0.272298","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.708230","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.858905","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","0.254390","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.472152","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","0.485529","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","2.415277","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.369026","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","4.294950","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","3.765642","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","0.236453","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","0.042595","2","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","0.304013","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","0.229382","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","0.191727","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","0.257561","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","0.362727","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","0.380624","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","0.094237","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.415383","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.390096","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","0.284613","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.322932","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","0.389891","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","1.511667","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.247862","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","3.053222","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","2.583132","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","0.214203","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","0.277107","2","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","0.391306","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","0.267816","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","-0.049411","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","-0.325435","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","-0.423133","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","-0.008527","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","0.178061","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.292847","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.468810","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","-0.030222","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.149220","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","0.095638","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","0.903610","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.121164","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","1.241728","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","1.182510","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","0.022250","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","-0.234512","2","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","1.904751","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","2.704892","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","0.642463","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","1.109101","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","1.463090","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","1.429967","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","2.448936","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.722916","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.622127","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","0.316153","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.957542","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","1.147225","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","2.274919","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","1.028812","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","4.004657","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","2.854168","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","0.469806","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","0.670068","3","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","1.312141","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","1.572919","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","-0.200417","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","0.178080","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","0.531090","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","0.983614","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","1.584242","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.574785","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.200936","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","0.012993","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.158525","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","0.520205","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","1.655370","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.646875","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","2.989296","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","2.149297","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","-0.175611","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","-0.120042","3","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","0.592610","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","1.131973","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","0.842879","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","0.931021","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","0.931999","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","0.446353","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","0.864694","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.148131","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.421191","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","0.303160","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.799017","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","0.627020","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","0.619549","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.381937","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","1.015360","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","0.704871","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","0.645417","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","0.790110","3","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","3.996019","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","2.833489","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","2.484954","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","2.127325","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","1.852643","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","2.333302","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","2.792126","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.942845","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","1.457505","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","1.648813","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","1.475156","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","1.269188","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","0.820362","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","1.222092","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","3.994176","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","3.820952","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","2.077461","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","2.465235","4","1","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","2.038927","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","1.617829","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","1.165202","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","1.212549","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","1.169333","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","1.719126","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","1.468309","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.632444","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.932229","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","0.845549","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.861496","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","0.874743","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","0.666123","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.760243","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","2.328205","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","2.380045","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","1.465637","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","1.422790","4","2","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"1","1038","103","1.000000","1.957092","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"2","1399","139","1.000000","1.215660","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"3","4863","486","1.000000","1.319751","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"4","5104","510","1.000000","0.914776","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"5","888","88","1.000000","0.683309","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"6","1015","101","1.000000","0.614177","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"7","3526","352","1.000000","1.323817","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"8","3381","338","1.000000","0.310401","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"9","1858","185","1.000000","0.525276","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"10","1770","177","1.000000","0.803265","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"11","2147","214","1.000000","0.613659","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"12","2371","237","1.000000","0.394444","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"13","2447","244","1.000000","0.154239","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"14","1345","134","1.000000","0.461849","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"15","2065","206","1.000000","1.665971","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"16","2222","222","1.000000","1.440907","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"17","1615","161","1.000000","0.611824","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
"18","1958","195","1.000000","1.042446","4","3","RevLangfROIsrespMD_20171220_results","RevLangfROIsrespMD","results","Top10Percent"
