Contrast name:,Group (lit)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,0.000000,1.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,0.449821,0.134698,3.339481,11.000000,0.003300,0.007699
2,3322,332,1.000000,0.426328,0.099822,4.270882,11.000000,0.000659,0.003856
3,1525,152,1.000000,-0.215565,0.123939,-1.739279,11.000000,0.945073,0.945073
4,4182,418,1.000000,-0.076000,0.057226,-1.328073,11.000000,0.894474,0.945073
5,3419,341,1.000000,0.013103,0.075412,0.173758,11.000000,0.432606,0.711681
6,1313,131,1.000000,-0.004637,0.216701,-0.021396,11.000000,0.508344,0.711681
7,4051,405,1.000000,0.205645,0.051826,3.968013,11.000000,0.001102,0.003856
