Data
ROI#,ROI size,average localizer mask size,inter-subject overlap,Subject#1[1],Subject#1[2],Subject#2[1],Subject#2[2],Subject#3[1],Subject#3[2],Subject#4[1],Subject#4[2],Subject#5[1],Subject#5[2],Subject#6[1],Subject#6[2],Subject#7[1],Subject#7[2],Subject#8[1],Subject#8[2],Subject#9[1],Subject#9[2],Subject#10[1],Subject#10[2],Subject#11[1],Subject#11[2],Subject#12[1],Subject#12[2]
1,1885,188,1.000000,-0.172914,0.810021,-0.163555,0.130141,0.694833,-0.124854,-0.485154,0.649016,-0.047846,0.220055,0.044807,0.264212,-0.268551,-0.288815,0.405227,-0.308175,0.472042,0.251375,0.952049,0.592202,-0.172307,-0.314406,0.294809,0.307250
2,3322,332,1.000000,0.015063,0.240073,0.042151,0.109228,0.380312,0.161576,-0.333370,0.670659,0.293710,-0.219630,0.159175,0.186308,-0.003338,-0.180882,-0.084863,0.204386,0.118615,0.170965,0.069731,0.234046,0.016634,-0.077654,0.121552,0.440022
3,1525,152,1.000000,0.214691,0.901889,0.348432,0.372920,0.374788,-0.167051,-0.668933,0.802565,0.038537,0.233421,0.087585,0.431013,-0.167325,-0.230347,0.355411,-0.140124,0.497884,0.160927,0.706912,0.740279,1.183385,-0.178643,0.239062,0.384758
4,4182,418,1.000000,0.183409,0.280722,0.103993,0.056026,0.331510,0.106692,-0.225638,0.410930,0.071046,-0.172734,0.428359,0.272921,-0.073475,-0.216599,0.273212,0.210044,0.076332,0.062370,0.123833,0.247791,0.213229,-0.281923,0.043164,0.157401
5,3419,341,1.000000,0.132362,0.311765,-0.059178,-0.053148,0.190773,-0.035997,-0.141538,0.373222,0.079508,-0.054067,0.323609,0.240019,-0.001571,-0.133875,0.465109,0.077838,0.024380,0.074125,0.231749,0.395568,0.063789,-0.249565,0.397470,0.287447
6,1313,131,1.000000,-0.102780,0.342353,-0.691554,-0.038505,0.384688,-0.024897,-0.516756,0.405052,0.054836,0.043345,0.193239,0.171559,0.070057,-0.160820,0.044633,0.080822,0.144884,0.050863,0.346570,1.462305,-0.154829,0.023670,0.103095,0.048431
7,4051,405,1.000000,0.062153,0.425640,-0.133128,-0.007936,0.143169,-0.028400,-0.243322,0.495777,0.105273,-0.196240,0.120750,0.189015,-0.239481,-0.204963,0.331152,-0.069841,0.108683,0.099701,0.134484,0.245799,-0.084231,-0.102337,0.009975,0.073256

Weights
ROI#,Subject#1,Subject#2,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Subject#12
1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000

quality control (localizer mask sizes)
Subject#,Session/Partition#,filename,ROI#1,ROI#2,ROI#3,ROI#4,ROI#5,ROI#6,ROI#7
1,1,/mindhive/evlab/u/Shared/SUBJECTS/152_KAN_RHnonlit_01/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
2,1,/mindhive/evlab/u/Shared/SUBJECTS/138_KAN_RHnonlit_02/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
3,1,/mindhive/evlab/u/Shared/SUBJECTS/136_KAN_RHnonlit_03/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
4,1,/mindhive/evlab/u/Shared/SUBJECTS/194_KAN_RHnonlit_04/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
5,1,/mindhive/evlab/u/Shared/SUBJECTS/097_KAN_RHnonlit_05/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
6,1,/mindhive/evlab/u/Shared/SUBJECTS/135_KAN_RHnonlit_06/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
7,1,/mindhive/evlab/u/Shared/SUBJECTS/197_KAN_RHnonlit_07/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
8,1,/mindhive/evlab/u/Shared/SUBJECTS/198_KAN_RHnonlit_08/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
9,1,/mindhive/evlab/u/Shared/SUBJECTS/018_KAN_RHnonlit_09/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
10,1,/mindhive/evlab/u/Shared/SUBJECTS/049_KAN_RHnonlit_10/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
11,1,/mindhive/evlab/u/Shared/SUBJECTS/201_KAN_RHnonlit_11/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
12,1,/mindhive/evlab/u/Shared/SUBJECTS/175_KAN_RHnonlit_12/firstlevel_ToMshort/locT_0003_percentile-ROI-level0.1.img,188,332,152,418,341,131,405
