Contrast name:,Group (joke)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,1.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,2948,294,1.000000,0.526604,0.122983,4.281935,11.000000,0.000647,0.000971
2,1627,162,1.000000,0.532596,0.138087,3.856969,11.000000,0.001334,0.001600
3,644,64,1.000000,0.032290,0.067719,0.476817,11.000000,0.321412,0.321412
4,743,74,1.000000,0.898169,0.157422,5.705502,11.000000,0.000069,0.000206
5,462,46,1.000000,0.510643,0.113658,4.492809,11.000000,0.000456,0.000912
6,370,37,1.000000,0.986922,0.156259,6.315952,11.000000,0.000029,0.000171
