Contrast name:,Group (lit)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,0.000000,1.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,2948,294,1.000000,0.466079,0.124074,3.756464,11.000000,0.001587,0.001904
2,1627,162,1.000000,0.495311,0.122327,4.049076,11.000000,0.000959,0.001439
3,644,64,1.000000,0.037564,0.072848,0.515653,11.000000,0.308151,0.308151
4,743,74,1.000000,0.872652,0.163301,5.343818,11.000000,0.000118,0.000354
5,462,46,1.000000,0.483212,0.114329,4.226524,11.000000,0.000710,0.001421
6,370,37,1.000000,0.908093,0.110171,8.242567,11.000000,0.000002,0.000015
