Contrast name:,Group (ODD_joke-lit)
Within-subjects contrast matrix:,c[1;1],c[1;2],
,1.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,370,37,1.000000,-0.051869,0.070541,-0.735298,11.000000,0.761229,0.761229
2,743,74,1.000000,-0.022064,0.066127,-0.333664,11.000000,0.627546,0.753056
3,462,46,1.000000,0.057372,0.055372,1.036132,11.000000,0.161191,0.593298
4,1627,162,1.000000,0.021775,0.057961,0.375690,11.000000,0.357146,0.714292
5,2948,294,1.000000,0.035150,0.039756,0.884144,11.000000,0.197766,0.593298
6,644,64,1.000000,-0.003962,0.047337,-0.083703,11.000000,0.532602,0.753056
