Contrast name:,Group (S-N)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,0.000000,0.000000,1.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,2948,294,1.000000,0.412883,0.077353,5.337625,11.000000,0.000119,0.000357
2,1627,162,1.000000,0.779208,0.099313,7.845980,11.000000,0.000004,0.000024
3,644,64,1.000000,0.094537,0.052843,1.789015,11.000000,0.050576,0.050576
4,743,74,1.000000,0.536009,0.105799,5.066298,11.000000,0.000181,0.000363
5,462,46,1.000000,0.217218,0.090915,2.389256,11.000000,0.017954,0.021545
6,370,37,1.000000,0.439900,0.094796,4.640492,11.000000,0.000358,0.000537
